L,mu,cvr,f,m,cs/cw,BE,CBEmuFactor,CBE_mu_m_Factor,DF+DL,NB 1 day (Fit),NB L days (Fit),NB R+L=1+L days (FitConv),NB m days (FitConv),NB m+1 days (FitConv),NB m+L days (FitConv),NB m+L+1 days (FitConv),LB_S,UB_S,,,,,,,
1,2,1.5,1,4,5,8,0.00E+00,1.00E+00,14,4,4,7,12,14,14,17,0,14,,,,,,,
1,2,1.5,1,5,0.2,1,0.00E+00,0.00E+00,14,0,0,1,5,7,7,9,0,7,,,,,,,
1,2,1.5,1,5,0.2,2,1.00E+00,0.00E+00,14,0,0,1,5,7,7,9,0,7,,,,,,,
1,2,1.5,1,5,0.2,10,0.00E+00,1.00E+00,14,0,0,1,5,7,7,9,0,7,,,,,,,
1,2,1.5,1,5,1,1,0.00E+00,0.00E+00,14,1,1,3,9,11,11,13,0,11,,,,,,,
1,2,1.5,1,5,1,2,1.00E+00,0.00E+00,14,1,1,3,9,11,11,13,0,11,,,,,,,
1,2,1.5,1,5,1,10,0.00E+00,1.00E+00,14,1,1,3,9,11,11,13,0,11,,,,,,,
1,2,1.5,1,5,5,1,0.00E+00,0.00E+00,14,4,4,7,14,17,17,19,0,17,,,,,,,
1,2,1.5,1,5,5,2,1.00E+00,0.00E+00,14,4,4,7,14,17,17,19,0,17,,,,,,,
1,2,1.5,1,5,5,10,0.00E+00,1.00E+00,14,4,4,7,14,17,17,19,0,17,,,,,,,
1,4,0.7,0,3,0.2,1,0.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0,3,0.2,4,1.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0,3,0.2,12,0.00E+00,1.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0,3,1,1,0.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0,3,1,4,1.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0,3,1,12,0.00E+00,1.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0,3,5,1,0.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0,3,5,4,1.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0,3,5,12,0.00E+00,1.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0,4,0.2,1,0.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0,4,0.2,4,1.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0,4,0.2,16,0.00E+00,1.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0,4,1,1,0.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0,4,1,4,1.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0,4,1,16,0.00E+00,1.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0,4,5,1,0.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0,4,5,4,1.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0,4,5,16,0.00E+00,1.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0,5,0.2,1,0.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0,5,0.2,4,1.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0,5,0.2,20,0.00E+00,1.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0,5,1,1,0.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0,5,1,4,1.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0,5,1,20,0.00E+00,1.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0,5,5,1,0.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,0,5,5,4,1.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,0,5,5,20,0.00E+00,1.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,0.5,3,0.2,1,0.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0.5,3,0.2,4,1.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0.5,3,0.2,12,0.00E+00,1.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,0.5,3,1,1,0.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0.5,3,1,4,1.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0.5,3,1,12,0.00E+00,1.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,0.5,3,5,1,0.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0.5,3,5,4,1.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0.5,3,5,12,0.00E+00,1.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,0.5,4,0.2,1,0.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0.5,4,0.2,4,1.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0.5,4,0.2,16,0.00E+00,1.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,0.5,4,1,1,0.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0.5,4,1,4,1.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0.5,4,1,16,0.00E+00,1.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,0.5,4,5,1,0.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0.5,4,5,4,1.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0.5,4,5,16,0.00E+00,1.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,0.5,5,0.2,1,0.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0.5,5,0.2,4,1.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0.5,5,0.2,20,0.00E+00,1.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,0.5,5,1,1,0.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0.5,5,1,4,1.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0.5,5,1,20,0.00E+00,1.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,0.5,5,5,1,0.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,0.5,5,5,4,1.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,0.5,5,5,20,0.00E+00,1.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,1,3,0.2,1,0.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,1,3,0.2,4,1.00E+00,0.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,1,3,0.2,12,0.00E+00,1.00E+00,8,3,3,6,10,13,13,17,0,13,,,,,,,
1,4,0.7,1,3,1,1,0.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,1,3,1,4,1.00E+00,0.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,1,3,1,12,0.00E+00,1.00E+00,8,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,0.7,1,3,5,1,0.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,1,3,5,4,1.00E+00,0.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,1,3,5,12,0.00E+00,1.00E+00,8,5,5,10,14,19,19,23,0,19,,,,,,,
1,4,0.7,1,4,0.2,1,0.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,1,4,0.2,4,1.00E+00,0.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,1,4,0.2,16,0.00E+00,1.00E+00,8,3,3,6,13,17,17,21,0,17,,,,,,,
1,4,0.7,1,4,1,1,0.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,1,4,1,4,1.00E+00,0.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,1,4,1,16,0.00E+00,1.00E+00,8,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,0.7,1,4,5,1,0.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,1,4,5,4,1.00E+00,0.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,1,4,5,16,0.00E+00,1.00E+00,8,5,5,10,19,23,23,27,0,23,,,,,,,
1,4,0.7,1,5,0.2,1,0.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,1,5,0.2,4,1.00E+00,0.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,1,5,0.2,20,0.00E+00,1.00E+00,8,3,3,6,17,21,21,24,0,21,,,,,,,
1,4,0.7,1,5,1,1,0.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,1,5,1,4,1.00E+00,0.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,1,5,1,20,0.00E+00,1.00E+00,8,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,0.7,1,5,5,1,0.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,1,5,5,4,1.00E+00,0.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,0.7,1,5,5,20,0.00E+00,1.00E+00,8,5,5,10,23,27,27,32,0,27,,,,,,,
1,4,1,0,3,0.2,1,0.00E+00,0.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0,3,0.2,4,1.00E+00,0.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0,3,0.2,12,0.00E+00,1.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0,3,1,1,0.00E+00,0.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0,3,1,4,1.00E+00,0.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0,3,1,12,0.00E+00,1.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0,3,5,1,0.00E+00,0.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0,3,5,4,1.00E+00,0.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0,3,5,12,0.00E+00,1.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0,4,0.2,1,0.00E+00,0.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0,4,0.2,4,1.00E+00,0.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0,4,0.2,16,0.00E+00,1.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0,4,1,1,0.00E+00,0.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0,4,1,4,1.00E+00,0.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0,4,1,16,0.00E+00,1.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0,4,5,1,0.00E+00,0.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0,4,5,4,1.00E+00,0.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0,4,5,16,0.00E+00,1.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0,5,0.2,1,0.00E+00,0.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0,5,0.2,4,1.00E+00,0.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0,5,0.2,20,0.00E+00,1.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0,5,1,1,0.00E+00,0.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0,5,1,4,1.00E+00,0.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0,5,1,20,0.00E+00,1.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0,5,5,1,0.00E+00,0.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,0,5,5,4,1.00E+00,0.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,0,5,5,20,0.00E+00,1.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,0.5,3,0.2,1,0.00E+00,0.00E+00,16,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0.5,3,0.2,4,1.00E+00,0.00E+00,16,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0.5,3,0.2,12,0.00E+00,1.00E+00,16,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,0.5,3,1,1,0.00E+00,0.00E+00,16,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0.5,3,1,4,1.00E+00,0.00E+00,16,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0.5,3,1,12,0.00E+00,1.00E+00,16,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,0.5,3,5,1,0.00E+00,0.00E+00,16,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0.5,3,5,4,1.00E+00,0.00E+00,16,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0.5,3,5,12,0.00E+00,1.00E+00,16,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,0.5,4,0.2,1,0.00E+00,0.00E+00,16,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0.5,4,0.2,4,1.00E+00,0.00E+00,16,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0.5,4,0.2,16,0.00E+00,1.00E+00,16,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,0.5,4,1,1,0.00E+00,0.00E+00,16,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0.5,4,1,4,1.00E+00,0.00E+00,16,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0.5,4,1,16,0.00E+00,1.00E+00,16,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,0.5,4,5,1,0.00E+00,0.00E+00,16,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0.5,4,5,4,1.00E+00,0.00E+00,16,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0.5,4,5,16,0.00E+00,1.00E+00,16,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,0.5,5,0.2,1,0.00E+00,0.00E+00,16,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0.5,5,0.2,4,1.00E+00,0.00E+00,16,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0.5,5,0.2,20,0.00E+00,1.00E+00,16,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,0.5,5,1,1,0.00E+00,0.00E+00,16,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0.5,5,1,4,1.00E+00,0.00E+00,16,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0.5,5,1,20,0.00E+00,1.00E+00,16,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,0.5,5,5,1,0.00E+00,0.00E+00,16,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,0.5,5,5,4,1.00E+00,0.00E+00,16,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,0.5,5,5,20,0.00E+00,1.00E+00,16,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,1,3,0.2,1,0.00E+00,0.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,1,3,0.2,4,1.00E+00,0.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,1,3,0.2,12,0.00E+00,1.00E+00,12,2,2,5,9,12,12,16,0,12,,,,,,,
1,4,1,1,3,1,1,0.00E+00,0.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,1,3,1,4,1.00E+00,0.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,1,3,1,12,0.00E+00,1.00E+00,12,4,4,8,12,16,16,20,0,16,,,,,,,
1,4,1,1,3,5,1,0.00E+00,0.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,1,3,5,4,1.00E+00,0.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,1,3,5,12,0.00E+00,1.00E+00,12,6,6,11,15,20,20,24,0,20,,,,,,,
1,4,1,1,4,0.2,1,0.00E+00,0.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,1,4,0.2,4,1.00E+00,0.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,1,4,0.2,16,0.00E+00,1.00E+00,12,2,2,5,12,16,16,19,0,16,,,,,,,
1,4,1,1,4,1,1,0.00E+00,0.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,1,4,1,4,1.00E+00,0.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,1,4,1,16,0.00E+00,1.00E+00,12,4,4,8,16,20,20,24,0,20,,,,,,,
1,4,1,1,4,5,1,0.00E+00,0.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,1,4,5,4,1.00E+00,0.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,1,4,5,16,0.00E+00,1.00E+00,12,6,6,11,20,24,24,29,0,24,,,,,,,
1,4,1,1,5,0.2,1,0.00E+00,0.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,1,5,0.2,4,1.00E+00,0.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,1,5,0.2,20,0.00E+00,1.00E+00,12,2,2,5,16,19,19,23,0,19,,,,,,,
1,4,1,1,5,1,1,0.00E+00,0.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,1,5,1,4,1.00E+00,0.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,1,5,1,20,0.00E+00,1.00E+00,12,4,4,8,20,24,24,28,0,24,,,,,,,
1,4,1,1,5,5,1,0.00E+00,0.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,1,5,5,4,1.00E+00,0.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1,1,5,5,20,0.00E+00,1.00E+00,12,6,6,11,24,29,29,33,0,29,,,,,,,
1,4,1.5,0,3,0.2,1,0.00E+00,0.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0,3,0.2,4,1.00E+00,0.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0,3,0.2,12,0.00E+00,1.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0,3,1,1,0.00E+00,0.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0,3,1,4,1.00E+00,0.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0,3,1,12,0.00E+00,1.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0,3,5,1,0.00E+00,0.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0,3,5,4,1.00E+00,0.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0,3,5,12,0.00E+00,1.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0,4,0.2,1,0.00E+00,0.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0,4,0.2,4,1.00E+00,0.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0,4,0.2,16,0.00E+00,1.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0,4,1,1,0.00E+00,0.00E+00,20,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0,4,1,4,1.00E+00,0.00E+00,20,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0,4,1,16,0.00E+00,1.00E+00,20,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0,4,5,1,0.00E+00,0.00E+00,20,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0,4,5,4,1.00E+00,0.00E+00,20,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0,4,5,16,0.00E+00,1.00E+00,20,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0,5,0.2,1,0.00E+00,0.00E+00,20,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0,5,0.2,4,1.00E+00,0.00E+00,20,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0,5,0.2,20,0.00E+00,1.00E+00,20,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0,5,1,1,0.00E+00,0.00E+00,20,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0,5,1,4,1.00E+00,0.00E+00,20,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0,5,1,20,0.00E+00,1.00E+00,20,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0,5,5,1,0.00E+00,0.00E+00,20,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,0,5,5,4,1.00E+00,0.00E+00,20,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,0,5,5,20,0.00E+00,1.00E+00,20,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,0.5,3,0.2,1,0.00E+00,0.00E+00,28,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0.5,3,0.2,4,1.00E+00,0.00E+00,28,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0.5,3,0.2,12,0.00E+00,1.00E+00,28,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,0.5,3,1,1,0.00E+00,0.00E+00,28,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0.5,3,1,4,1.00E+00,0.00E+00,28,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0.5,3,1,12,0.00E+00,1.00E+00,28,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,0.5,3,5,1,0.00E+00,0.00E+00,28,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0.5,3,5,4,1.00E+00,0.00E+00,28,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0.5,3,5,12,0.00E+00,1.00E+00,28,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,0.5,4,0.2,1,0.00E+00,0.00E+00,28,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0.5,4,0.2,4,1.00E+00,0.00E+00,28,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0.5,4,0.2,16,0.00E+00,1.00E+00,28,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,0.5,4,1,1,0.00E+00,0.00E+00,28,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0.5,4,1,4,1.00E+00,0.00E+00,28,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0.5,4,1,16,0.00E+00,1.00E+00,28,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,0.5,4,5,1,0.00E+00,0.00E+00,28,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0.5,4,5,4,1.00E+00,0.00E+00,28,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0.5,4,5,16,0.00E+00,1.00E+00,28,7,7,12,22,26,26,31,0,26,,,,,,,
1,4,1.5,0.5,5,0.2,1,0.00E+00,0.00E+00,28,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0.5,5,0.2,4,1.00E+00,0.00E+00,28,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0.5,5,0.2,20,0.00E+00,1.00E+00,28,1,1,4,14,17,17,20,0,17,,,,,,,
1,4,1.5,0.5,5,1,1,0.00E+00,0.00E+00,28,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0.5,5,1,4,1.00E+00,0.00E+00,28,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0.5,5,1,20,0.00E+00,1.00E+00,28,3,3,7,19,23,23,27,0,23,,,,,,,
1,4,1.5,0.5,5,5,1,0.00E+00,0.00E+00,28,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,0.5,5,5,4,1.00E+00,0.00E+00,28,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,0.5,5,5,20,0.00E+00,1.00E+00,28,7,7,12,26,31,31,36,0,31,,,,,,,
1,4,1.5,1,3,0.2,1,0.00E+00,0.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,1,3,0.2,4,1.00E+00,0.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,1,3,0.2,12,0.00E+00,1.00E+00,20,1,1,4,7,10,10,14,0,10,,,,,,,
1,4,1.5,1,3,1,1,0.00E+00,0.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,1,3,1,4,1.00E+00,0.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,1,3,1,12,0.00E+00,1.00E+00,20,3,3,7,11,15,15,19,0,15,,,,,,,
1,4,1.5,1,3,5,1,0.00E+00,0.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,1,3,5,4,1.00E+00,0.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,1,3,5,12,0.00E+00,1.00E+00,20,7,7,12,17,22,22,26,0,22,,,,,,,
1,4,1.5,1,4,0.2,1,0.00E+00,0.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,1,4,0.2,4,1.00E+00,0.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,1,4,0.2,16,0.00E+00,1.00E+00,20,1,1,4,10,14,14,17,0,14,,,,,,,
1,4,1.5,1,4,1,1,0.00E+00,0.00E+00,20,3,3,7,15,19,19,23,0,19,,,,,,,
1,4,1.5,1,4,1,4,1.00E+00,0.00E+00,20,3,3,7,15,19,19,23,0,19,,,,,,,
